"Age","Commute Distance","Weekly Working Hours","Productivity Before","Productivity After","Training Hours","Employee performance","Years of Experience","Gross Income","Bonus","Team Size","Male_Gender","Female_Gender","Single_Marital Status","Married_Marital Status","Full-Time_Employee Type","Part-Time_Employee Type","Contract_Employee Type","Remote_Employee Type","Flexible_Shift Type","Day_Shift Type","Night_Shift Type","Tabriz_Location","Mashhad_Location","Other Cities_Location","Karaj_Location","Tehran_Location","Shiraz_Location","Isfahan_Location","Public_Vehicle type","Private_Vehicle type","Poor_Health Status","Average_Health Status","Good_Health Status","Finance_Department","Design_Department","Management_Department","IT_Department","Sales_Department","Marketing_Department","Operations_Department","R&D_Department","HR_Department","Yes_Overtime","No_Overtime","No_Promotion Status","Yes_Promotion Status","Advanced_English Language Level","Basic_English Language Level","Intermediate_English Language Level","Percentage_Bonus Type","Fixed_Bonus Type","Quality-Supervisor_Current Skill","UI-Design_Current Skill","Sale_Current Skill","Production_Current Skill","UX-Design_Current Skill","Finance_Current Skill","Data-Science_Current Skill","Project-Management_Current Skill","Business Strategy_Current Skill","Marketing_Current Skill","Programming_Current Skill","Artificial-Intelligence_Current Skill","Customer-Relation_Current Skill","Management_Current Skill","Low_Employee Satisfaction","Medium_Employee Satisfaction","High_Employee Satisfaction","Workshop_Training Type","None_Training Type","In-Person_Training Type","Online_Training Type","Senior_Job Level","Mid-Level_Job Level","Junior_Job Level","Intern_Job Level","PhD_Education Level","Master_Education Level","Diploma_Education Level","Bachelor_Education Level","No_Insurance Status","Yes_Insurance Status","None_Insurance Type","Both_Insurance Type","Life_Insurance Type","Health_Insurance Type","Manager_Work Position","Employee_Work Position","Cluster","Cluster (#1)","Prediction (Cluster)","Prediction_Final"
53.846153846153854,0,10.256410256410255,55.102040816326536,39.70588235294117,0,50,100,90.10456187737998,8.103361766181637,0,0,100,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
42.30769230769232,60.41666666666666,43.589743589743584,10.204081632653072,32.35294117647059,50.42016806722689,25,37.5,20.613378629557182,7.300551931761165,0,100,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
30.769230769230774,75,58.97435897435897,40.81632653061226,51.47058823529411,15.126050420168067,50,25,19.65234219997633,96.03612644254892,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
84.61538461538461,52.08333333333332,74.35897435897436,36.73469387755104,54.41176470588234,57.983193277310924,87.5,50,44.61596831120734,98.24385348720521,0,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
26.923076923076934,2.083333333333333,35.89743589743589,71.42857142857143,51.47058823529411,0,37.5,37.5,13.012106065563502,20.722528850978428,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
7.692307692307693,95.83333333333333,92.30769230769232,65.30612244897961,63.23529411764705,14.285714285714286,75,0,3.5315739277534526,0.8529854490717526,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
61.53846153846155,52.08333333333332,43.589743589743584,65.30612244897961,73.52941176470588,19.327731092436974,12.5,50,64.81931401282311,97.19016557952834,0,0,100,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
73.0769230769231,91.66666666666666,0,36.73469387755104,51.47058823529411,21.84873949579832,12.5,75,56.22498207411224,66.43251379829402,78.57142857142857,0,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
15.384615384615387,29.166666666666664,76.92307692307693,100,98.52941176470586,57.983193277310924,87.5,12.5,15.078978328819955,68.99147014550928,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
34.61538461538463,29.166666666666664,35.89743589743589,8.163265306122454,23.529411764705877,76.47058823529412,0,37.5,18.961760426601323,14.47566482689413,0,100,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
11.538461538461547,24.999999999999996,53.84615384615385,12.244897959183689,35.29411764705882,82.3529411764706,12.5,12.5,16.064728118234285,97.84244856999499,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
61.53846153846155,22.916666666666664,46.15384615384615,6.1224489795918515,19.117647058823522,27.73109243697479,37.5,100,45.571783608429,12.293025589563472,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
38.46153846153847,39.58333333333332,61.53846153846154,38.77551020408164,27.941176470588225,0,50,25,21.985492213551275,7.62669342699448,0,0,100,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
92.30769230769232,87.49999999999999,71.7948717948718,77.55102040816327,55.88235294117646,0,37.5,75,31.466720502342547,21.5253386853989,57.14285714285714,0,100,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
96.15384615384616,93.74999999999999,5.128205128205131,6.1224489795918515,23.529411764705877,52.94117647058824,25,87.5,38.61131802265275,21.55042649272454,100,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
3.846153846153854,93.74999999999999,10.256410256410255,59.18367346938777,70.58823529411765,27.73109243697479,0,0,7.791669857358665,3.4872052182639255,0,100,0,100,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
88.46153846153848,87.49999999999999,53.84615384615385,34.69387755102042,44.11764705882353,9.243697478991598,25,62.5,63.43118895626083,24.460612142498746,50,0,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
46.15384615384616,37.49999999999999,0,34.69387755102042,52.941176470588225,39.49579831932773,0,75,23.863359485405198,97.21525338685399,0,0,100,100,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
69.23076923076923,66.66666666666666,28.205128205128197,4.081632653061234,2.941176470588232,0,25,75,32.1976790326286,1.5554440541896657,78.57142857142857,0,100,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
84.61538461538461,75,2.564102564102562,46.938775510204096,55.88235294117646,75.63025210084034,25,75,52.1914832888957,81.23432012042147,78.57142857142857,0,100,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
73.0769230769231,0,53.84615384615385,36.73469387755104,26.47058823529411,0,37.5,87.5,49.04557700474079,6.246864024084298,35.71428571428571,100,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
53.846153846153854,12.5,79.48717948717947,67.34693877551022,76.47058823529412,81.5126050420168,87.5,100,84.35853167835042,91.04365278474661,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
15.384615384615387,95.83333333333333,28.205128205128197,12.244897959183689,8.823529411764703,0,25,12.5,13.976971325541085,12.242849974912195,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
76.92307692307693,6.249999999999999,84.61538461538461,55.102040816326536,54.41176470588234,83.19327731092437,87.5,62.5,65.09011674451956,13.923733065730056,57.14285714285714,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
42.30769230769232,49.99999999999999,7.692307692307693,53.06122448979593,55.88235294117646,37.81512605042017,25,37.5,31.15449678726322,5.970898143502259,0,0,100,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
76.92307692307693,33.33333333333333,79.48717948717947,61.22448979591837,69.11764705882351,44.53781512605042,75,62.5,82.66235981259616,11.038635223281487,64.28571428571428,100,0,0,100,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
38.46153846153847,66.66666666666666,30.769230769230766,93.87755102040818,94.11764705882351,68.90756302521008,12.5,37.5,25.937193258473897,0.6271951831409943,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
23.07692307692308,14.583333333333332,92.30769230769232,53.06122448979593,57.35294117647059,54.621848739495796,75,12.5,15.839175200317447,22.854992473657802,0,0,100,100,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
23.07692307692308,52.08333333333332,94.87179487179486,44.89795918367348,48.52941176470588,48.739495798319325,87.5,12.5,15.138151162224064,21.876567987957856,0,0,100,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
96.15384615384616,68.75,74.35897435897436,57.14285714285715,63.23529411764705,18.487394957983195,75,62.5,54.09858890196106,71.37481184144505,92.85714285714285,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,100,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
88.46153846153848,41.66666666666666,28.205128205128197,38.77551020408164,49.99999999999999,24.369747899159663,37.5,50,63.88995245288799,3.236327145007527,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,100,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
73.0769230769231,20.833333333333332,5.128205128205131,69.38775510204083,70.58823529411765,18.487394957983195,50,87.5,44.86623458895765,90.44154540893126,57.14285714285714,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,0,0,0,0,100,0,0,0,100,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
69.23076923076923,66.66666666666666,10.256410256410255,16.32653061224491,35.29411764705882,26.050420168067227,37.5,75,90.84770304983746,5.745107877571501,42.857142857142854,100,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
46.15384615384616,6.249999999999999,41.025641025641015,61.22448979591837,44.11764705882353,0,0,62.5,30.704087102410774,12.59407927747115,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
3.846153846153854,93.74999999999999,23.076923076923073,38.77551020408164,52.941176470588225,84.87394957983193,12.5,0,1.187981649460136,19.59357752132464,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
23.07692307692308,93.74999999999999,12.820512820512825,28.571428571428584,39.70588235294117,58.82352941176471,12.5,12.5,14.52066524187766,76.8941294530858,0,0,100,0,100,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
50.000000000000014,66.66666666666666,58.97435897435897,8.163265306122454,27.941176470588225,36.134453781512605,0,50,58.197873954903336,1.5052684395383853,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
19.23076923076924,47.91666666666666,94.87179487179486,51.020408163265316,63.23529411764705,78.15126050420169,87.5,12.5,16.4270747039618,4.892122428499752,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
3.846153846153854,33.33333333333333,33.333333333333336,57.14285714285715,57.35294117647059,55.46218487394958,50,0,7.831350463288478,69.64375313597591,0,0,100,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
73.0769230769231,89.58333333333333,10.256410256410255,32.653061224489804,45.588235294117645,34.45378151260504,12.5,62.5,96.29995753479015,74.78675363773206,71.42857142857142,0,100,100,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
96.15384615384616,95.83333333333333,74.35897435897436,75.51020408163266,72.05882352941177,54.621848739495796,100,62.5,60.5512123469338,11.314601103863522,35.71428571428571,100,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
69.23076923076923,93.74999999999999,10.256410256410255,83.6734693877551,75,63.02521008403362,37.5,62.5,92.30161437412548,69.39287506271951,57.14285714285714,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
0,89.58333333333333,2.564102564102562,69.38775510204083,49.99999999999999,0,0,0,5.563986717439279,19.844455594581035,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
65.38461538461539,85.41666666666666,38.46153846153846,46.938775510204096,52.941176470588225,36.134453781512605,50,62.5,51.00767854532291,82.8901154039137,64.28571428571428,0,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
15.384615384615387,62.49999999999999,87.17948717948718,67.34693877551022,73.52941176470588,79.83193277310924,100,12.5,12.075782995816136,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
57.69230769230769,95.83333333333333,0,36.73469387755104,49.99999999999999,78.99159663865547,25,62.5,77.46176390735624,8.580030105368794,0,100,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
15.384615384615387,75,82.05128205128204,75.51020408163266,69.11764705882351,83.19327731092437,87.5,12.5,14.28432198375184,13.798294029101855,0,0,100,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
50.000000000000014,91.66666666666666,51.28205128205128,77.55102040816327,82.35294117647058,31.932773109243698,0,62.5,98.88894303396522,96.41244355243352,0,0,100,0,100,100,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
84.61538461538461,64.58333333333333,43.589743589743584,42.85714285714286,54.41176470588234,34.45378151260504,25,50,58.35903290705689,93.22629202207727,0,0,100,100,0,100,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
26.923076923076934,29.166666666666664,94.87179487179486,71.42857142857143,67.64705882352939,50.42016806722689,100,37.5,12.841549075163423,8.881083793276469,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
